highest_layer,transport_layer,src_ip,dst_ip,src_port,dst_port,ip_flag,packet_length,transport_flag,time,timestamp,geo_country,data,type,code,checksum
DATA,UDP,::212:7403:3:303,::1,1884,1884,-1,73,-1,2021-06-14 23:25:54.854000,1623713154854,Unknown,,-1,-1,-1
DATA,UDP,::212:740d:d:d0d,::1,1884,1884,-1,82,-1,2021-06-14 23:25:54.855000,1623713154855,Unknown,,-1,-1,-1
DATA,UDP,::212:7415:15:1515,::1,1884,1884,-1,73,-1,2021-06-14 23:25:54.855000,1623713154855,Unknown,,-1,-1,-1
DATA,UDP,aaaa::1,aaaa::212:7404:4:404,1884,1884,-1,83,-1,2021-06-14 23:25:54.855000,1623713154855,Unknown,,-1,-1,-1
ICMP,NONE,fe80::212:7406:6:606,fe80::212:7401:1:101,-1,-1,-1,76,-1,2021-06-14 23:25:54.912000,1623713154912,Unknown,,155,DAO,1
DATA,UDP,aaaa::1,aaaa::212:740b:b:b0b,1884,1884,-1,83,-1,2021-06-14 23:25:54.912000,1623713154912,Unknown,,-1,-1,-1
DATA,UDP,::212:740b:b:b0b,::1,1884,1884,-1,65,-1,2021-06-14 23:25:54.912000,1623713154912,Unknown,,-1,-1,-1
DATA,UDP,::1,::212:740b:b:b0b,1884,1884,-1,62,-1,2021-06-14 23:25:54.913000,1623713154913,Unknown,,-1,-1,-1
DATA,UDP,::212:740b:b:b0b,::1,1884,1884,-1,65,-1,2021-06-14 23:25:54.958000,1623713154958,Unknown,,-1,-1,-1
DATA,UDP,::1,::212:740b:b:b0b,1884,1884,-1,62,-1,2021-06-14 23:25:54.959000,1623713154959,Unknown,,-1,-1,-1
DATA,UDP,::212:740b:b:b0b,::1,1884,1884,-1,65,-1,2021-06-14 23:25:54.959000,1623713154959,Unknown,,-1,-1,-1
DATA,UDP,::1,::212:740b:b:b0b,1884,1884,-1,62,-1,2021-06-14 23:25:54.959000,1623713154959,Unknown,,-1,-1,-1
DATA,UDP,::212:740b:b:b0b,::1,1884,1884,-1,65,-1,2021-06-14 23:25:55.005000,1623713155005,Unknown,,-1,-1,-1
DATA,UDP,::1,::212:740b:b:b0b,1884,1884,-1,62,-1,2021-06-14 23:25:55.056000,1623713155056,Unknown,,-1,-1,-1
DATA,UDP,::212:740b:b:b0b,::1,1884,1884,-1,65,-1,2021-06-14 23:25:55.057000,1623713155057,Unknown,,-1,-1,-1
DATA,UDP,::1,::212:740b:b:b0b,1884,1884,-1,62,-1,2021-06-14 23:25:55.133000,1623713155133,Unknown,,-1,-1,-1
DATA,UDP,::212:740b:b:b0b,::1,1884,1884,-1,65,-1,2021-06-14 23:25:55.134000,1623713155134,Unknown,,-1,-1,-1
DATA,UDP,::1,::212:740b:b:b0b,1884,1884,-1,62,-1,2021-06-14 23:25:55.134000,1623713155134,Unknown,,-1,-1,-1
DATA,UDP,::212:740b:b:b0b,::1,1884,1884,-1,78,-1,2021-06-14 23:25:55.195000,1623713155195,Unknown,,-1,-1,-1
ICMP,NONE,fe80::212:7411:11:1111,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:55.196000,1623713155196,Unknown,,155,DIO,1
DATA,UDP,::1,::212:740b:b:b0b,1884,1884,-1,62,-1,2021-06-14 23:25:55.235000,1623713155235,Unknown,,-1,-1,-1
DATA,UDP,::212:740b:b:b0b,::1,1884,1884,-1,58,-1,2021-06-14 23:25:55.237000,1623713155237,Unknown,,-1,-1,-1
DATA,UDP,::1,::212:740b:b:b0b,1884,1884,-1,63,-1,2021-06-14 23:25:55.237000,1623713155237,Unknown,,-1,-1,-1
ICMP,NONE,fe80::212:7410:10:1010,fe80::212:7415:15:1515,-1,-1,-1,76,-1,2021-06-14 23:25:55.364000,1623713155364,Unknown,,155,DAO,1
ICMP,NONE,fe80::212:7415:15:1515,fe80::212:7401:1:101,-1,-1,-1,76,-1,2021-06-14 23:25:55.364000,1623713155364,Unknown,,155,DAO,1
ICMP,NONE,fe80::212:7409:9:909,fe80::212:7415:15:1515,-1,-1,-1,76,-1,2021-06-14 23:25:55.391000,1623713155391,Unknown,,155,DAO,1
ICMP,NONE,fe80::212:7415:15:1515,fe80::212:7401:1:101,-1,-1,-1,76,-1,2021-06-14 23:25:55.392000,1623713155392,Unknown,,155,DAO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:55.430000,1623713155430,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:55.431000,1623713155431,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:55.460000,1623713155460,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:55.461000,1623713155461,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:55.461000,1623713155461,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:55.535000,1623713155535,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7402:2:202,fe80::212:7415:15:1515,-1,-1,-1,76,-1,2021-06-14 23:25:55.535000,1623713155535,Unknown,,155,DAO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:55.535000,1623713155535,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:55.574000,1623713155574,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:55.574000,1623713155574,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:55.608000,1623713155608,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:55.609000,1623713155609,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:55.609000,1623713155609,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:55.649000,1623713155649,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:55.649000,1623713155649,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:55.684000,1623713155684,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:55.684000,1623713155684,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:55.684000,1623713155684,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:55.685000,1623713155685,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:55.725000,1623713155725,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:55.725000,1623713155725,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:55.763000,1623713155763,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:55.764000,1623713155764,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:55.767000,1623713155767,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:55.877000,1623713155877,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:55.877000,1623713155877,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:55.880000,1623713155880,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:55.951000,1623713155951,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:55.951000,1623713155951,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:55.952000,1623713155952,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:55.954000,1623713155954,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:55.954000,1623713155954,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7401:1:101,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:55.954000,1623713155954,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7407:7:707,fe80::212:7409:9:909,-1,-1,-1,76,-1,2021-06-14 23:25:56.008000,1623713156008,Unknown,,155,DAO,1
ICMP,NONE,fe80::212:7409:9:909,fe80::212:7415:15:1515,-1,-1,-1,76,-1,2021-06-14 23:25:56.008000,1623713156008,Unknown,,155,DAO,1
ICMP,NONE,fe80::212:7415:15:1515,fe80::212:7401:1:101,-1,-1,-1,76,-1,2021-06-14 23:25:56.009000,1623713156009,Unknown,,155,DAO,1
ICMP,NONE,fe80::212:740c:c:c0c,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:56.108000,1623713156108,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7412:12:1212,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:56.201000,1623713156201,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:740d:d:d0d,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:56.256000,1623713156256,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:740a:a:a0a,fe80::212:7409:9:909,-1,-1,-1,76,-1,2021-06-14 23:25:56.337000,1623713156337,Unknown,,155,DAO,1
ICMP,NONE,fe80::212:7409:9:909,fe80::212:7415:15:1515,-1,-1,-1,76,-1,2021-06-14 23:25:56.433000,1623713156433,Unknown,,155,DAO,1
ICMP,NONE,fe80::212:7415:15:1515,fe80::212:7401:1:101,-1,-1,-1,76,-1,2021-06-14 23:25:56.434000,1623713156434,Unknown,,155,DAO,1
ICMP,NONE,fe80::212:7407:7:707,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:56.551000,1623713156551,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:740a:a:a0a,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:56.664000,1623713156664,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7408:8:808,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:56.917000,1623713156917,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7414:14:1414,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:57.001000,1623713157001,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7405:5:505,fe80::212:7401:1:101,-1,-1,-1,76,-1,2021-06-14 23:25:57.139000,1623713157139,Unknown,,155,DAO,1
ICMP,NONE,fe80::212:7408:8:808,fe80::212:7409:9:909,-1,-1,-1,76,-1,2021-06-14 23:25:57.235000,1623713157235,Unknown,,155,DAO,1
ICMP,NONE,fe80::212:7409:9:909,fe80::212:7415:15:1515,-1,-1,-1,76,-1,2021-06-14 23:25:57.268000,1623713157268,Unknown,,155,DAO,1
ICMP,NONE,fe80::212:7415:15:1515,fe80::212:7401:1:101,-1,-1,-1,76,-1,2021-06-14 23:25:57.269000,1623713157269,Unknown,,155,DAO,1
ICMP,NONE,fe80::212:740c:c:c0c,fe80::212:7409:9:909,-1,-1,-1,76,-1,2021-06-14 23:25:57.316000,1623713157316,Unknown,,155,DAO,1
ICMP,NONE,fe80::212:7409:9:909,fe80::212:7415:15:1515,-1,-1,-1,76,-1,2021-06-14 23:25:57.344000,1623713157344,Unknown,,155,DAO,1
ICMP,NONE,fe80::212:7415:15:1515,fe80::212:7401:1:101,-1,-1,-1,76,-1,2021-06-14 23:25:57.345000,1623713157345,Unknown,,155,DAO,1
ICMP,NONE,fe80::212:7415:15:1515,ff02::1a,-1,-1,-1,97,-1,2021-06-14 23:25:57.380000,1623713157380,Unknown,,155,DIO,1
ICMP,NONE,fe80::212:7412:12:1212,fe80::212:7409:9:909,-1,-1,-1,76,-1,2021-06-14 23:25:57.446000,1623713157446,Unknown,,155,DAO,1
ICMP,NONE,fe80::212:7409:9:909,fe80::212:7415:15:1515,-1,-1,-1,76,-1,2021-06-14 23:25:57.447000,1623713157447,Unknown,,155,DAO,1
ICMP,NONE,fe80::212:7415:15:1515,fe80::212:7401:1:101,-1,-1,-1,76,-1,2021-06-14 23:25:57.503000,1623713157503,Unknown,,155,DAO,1
